t_sec,target_speed_mmps,measured_speed_mmps,brake_percent,flags,fault_bits,target_steer_millirad,measured_steer_millirad
110.441,0,0,0,2,2,0,58
110.491,0,0,0,2,2,0,46
110.541,0,0,0,2,2,0,43
110.591,0,0,0,2,2,0,43
110.641,0,0,0,2,2,0,58
110.691,0,0,0,2,2,0,67
110.741,0,0,0,2,2,0,58
110.791,0,0,0,2,2,0,49
110.84,0,0,0,2,2,0,55
110.891,0,0,0,2,2,0,49
110.941,0,0,0,2,2,0,49
110.991,0,0,0,2,2,0,49
111.041,0,0,0,2,2,0,55
111.091,0,0,0,2,2,0,49
111.141,0,0,0,2,2,0,64
111.191,0,0,0,2,2,0,58
111.241,0,0,0,2,2,0,52
111.291,0,0,0,2,2,0,70
111.341,0,0,0,2,2,0,58
111.391,0,0,0,2,2,0,52
111.441,0,0,0,2,2,0,43
111.491,0,0,0,2,2,0,55
111.541,0,0,0,2,2,0,52
111.591,0,0,0,2,2,0,49
111.641,0,0,0,2,2,0,55
111.691,0,0,0,2,2,0,55
111.741,0,0,0,2,2,0,55
111.791,0,0,0,2,2,0,58
111.84,0,0,0,2,2,0,55
111.891,0,0,0,2,2,0,52
111.941,0,0,0,2,2,0,64
111.991,0,0,0,2,2,0,52
112.041,0,0,0,2,2,0,43
112.091,0,0,0,2,2,0,58
112.141,0,0,0,2,2,0,55
112.191,0,0,0,2,2,0,49
112.241,0,0,0,2,2,0,49
112.291,0,0,0,2,2,0,55
112.341,0,0,0,2,2,0,43
112.39,0,0,0,2,2,0,46
112.441,0,0,0,2,2,0,49
112.491,0,0,0,2,2,0,49
112.541,0,0,0,2,2,0,43
112.591,0,0,0,2,2,0,52
112.64,0,0,0,2,2,0,49
112.69,0,0,0,2,2,0,52
112.741,0,0,0,2,2,0,67
112.791,0,0,0,2,2,0,82
112.841,0,0,0,2,2,0,46
112.891,0,0,0,2,2,0,52
112.941,0,0,0,2,2,0,70
112.99,0,0,0,2,2,0,55
113.041,0,0,0,2,2,0,55
113.091,0,0,0,2,2,0,49
113.141,0,0,0,2,2,0,61
113.191,0,0,0,2,2,0,52
113.241,0,0,0,2,2,0,58
113.29,0,0,0,2,2,0,58
113.34,0,0,0,2,2,0,46
113.39,0,0,0,2,2,0,55
113.441,0,0,0,2,2,0,58
113.491,0,0,0,2,2,0,40
113.541,0,0,0,2,2,0,61
113.591,0,0,0,2,2,0,49
113.641,0,0,0,2,2,0,70
113.691,0,0,0,2,2,0,58
113.74,0,0,0,2,2,0,58
113.791,0,0,0,2,2,0,52
113.841,0,0,0,2,2,0,46
113.891,0,0,0,2,2,0,49
113.941,0,0,0,2,2,0,55
113.991,0,0,0,2,2,0,49
114.041,0,0,0,2,2,0,52
114.09,0,0,0,2,2,0,61
114.14,0,0,0,2,2,0,61
114.19,0,0,0,2,2,0,49
114.24,0,0,0,2,2,0,40
114.291,0,0,0,2,2,0,58
114.341,0,0,0,2,2,0,49
114.391,0,0,0,2,2,0,52
114.441,0,0,0,2,2,0,49
114.49,0,0,0,2,2,0,52
114.541,0,0,0,2,2,0,70
114.591,0,0,0,2,2,0,55
114.641,0,0,0,2,2,0,46
114.691,0,0,0,2,2,0,58
114.74,0,0,0,2,2,0,58
114.791,0,0,0,2,2,0,49
114.841,0,0,0,2,2,0,58
114.891,0,0,0,2,2,0,61
114.941,0,0,0,2,2,0,58
114.991,0,0,0,2,2,0,70
115.04,0,0,0,2,2,0,49
115.091,0,0,0,2,2,0,52
115.141,0,0,0,2,2,0,52
115.191,0,0,0,2,2,0,58
115.241,0,0,0,2,2,0,55
115.29,0,0,0,2,2,0,52
115.341,0,0,0,2,2,0,58
115.391,0,0,0,2,2,0,52
115.44,0,0,0,2,2,0,52
115.49,0,0,0,2,2,0,61
115.54,0,0,0,2,2,0,55
115.591,0,0,0,2,2,0,55
115.64,0,0,0,2,2,0,55
115.69,0,0,0,2,2,0,37
115.741,0,0,0,2,2,0,58
115.791,0,0,0,2,2,0,58
115.84,0,0,0,2,2,0,46
115.891,0,0,0,2,2,0,58
115.942,0,0,0,2,2,0,58
115.991,0,0,0,2,2,0,64
116.041,0,0,0,2,2,0,58
116.091,0,0,0,2,2,0,64
116.141,0,0,0,2,2,0,55
116.191,0,0,0,2,2,0,52
116.24,0,0,0,2,2,0,58
116.29,0,0,0,2,2,0,55
116.34,0,0,0,2,2,0,49
116.391,0,0,0,2,2,0,49
116.441,0,0,0,2,2,0,58
116.491,0,0,0,2,2,0,52
116.541,0,0,0,2,2,0,70
116.591,0,0,0,2,2,0,58
116.641,0,0,0,2,2,0,43
116.691,0,0,0,2,2,0,49
116.741,0,0,0,2,2,0,49
116.791,0,0,0,2,2,0,49
116.841,0,0,0,2,2,0,52
116.891,0,0,0,2,2,0,55
116.941,0,0,0,2,2,0,52
116.991,0,0,0,2,2,0,61
117.041,0,0,0,2,2,0,46
117.091,0,0,0,2,2,0,58
117.141,0,0,0,2,2,0,52
117.191,0,0,0,2,2,0,43
117.241,0,0,0,2,2,0,52
117.29,0,0,0,2,2,0,67
117.34,0,0,0,2,2,0,49
117.39,0,0,0,2,2,0,52
117.44,0,0,0,2,2,0,67
117.49,0,0,0,2,2,0,52
117.54,0,0,0,2,2,0,58
117.591,0,0,0,2,2,0,58
117.64,0,0,0,2,2,0,70
117.691,0,0,0,2,2,0,64
117.74,0,0,0,2,2,0,49
117.79,0,0,0,2,2,0,52
117.84,0,0,0,2,2,0,55
117.891,0,0,0,2,2,0,55
117.941,0,0,0,2,2,0,61
117.991,0,0,0,2,2,0,58
118.041,0,0,0,2,2,0,58
118.091,0,0,0,2,2,0,61
118.141,0,0,0,2,2,0,49
118.191,0,0,0,2,2,0,43
118.241,0,0,0,2,2,0,49
118.29,0,0,0,2,2,0,52
118.341,0,0,0,2,2,0,55
118.391,0,0,0,2,2,0,52
118.441,0,0,0,2,2,0,46
118.49,0,0,0,2,2,0,43
118.541,0,0,0,2,2,0,46
118.591,0,0,0,2,2,0,34
118.64,0,0,0,2,2,0,55
118.691,0,0,0,2,2,0,49
118.741,0,0,0,2,2,0,34
118.791,0,0,0,2,2,0,58
118.841,0,0,0,2,2,0,46
118.891,0,0,0,2,2,0,52
118.941,0,0,0,2,2,0,52
118.991,0,0,0,2,2,0,58
119.041,0,0,0,2,2,0,58
119.091,0,0,0,2,2,0,73
119.141,0,0,0,2,2,0,43
119.191,0,0,0,2,2,0,49
119.241,0,0,0,2,2,0,43
119.29,0,0,0,2,2,0,58
119.341,0,0,0,2,2,0,67
119.391,0,0,0,2,2,0,58
119.44,0,0,0,2,2,0,58
119.49,0,0,0,2,2,0,52
119.541,0,0,0,2,2,0,58
119.591,0,0,0,2,2,0,58
119.641,0,0,0,2,2,0,40
119.691,0,0,0,2,2,0,67
119.741,0,0,0,2,2,0,64
119.79,0,0,0,2,2,0,43
119.842,0,0,0,2,2,0,70
119.891,0,0,0,2,2,0,58
119.941,0,0,0,2,2,0,58
119.991,0,0,0,2,2,0,58
120.041,0,0,0,2,2,0,46
120.091,0,0,0,2,2,0,52
120.141,0,0,0,2,2,0,40
120.191,0,0,0,2,2,0,64
120.241,0,0,0,2,2,0,49
120.291,0,0,0,2,2,0,52
120.341,0,0,0,2,2,0,52
120.391,0,0,0,2,2,0,55
120.441,0,0,0,2,2,0,49
120.491,0,0,0,2,2,0,43
120.541,0,0,0,2,2,0,40
120.591,0,0,0,2,2,0,52
120.641,0,0,0,2,2,0,46
120.69,0,0,0,2,2,0,70
120.741,0,0,0,2,2,0,49
120.79,0,0,0,2,2,0,46
120.84,0,0,0,2,2,0,52
120.891,0,0,0,2,2,0,58
120.941,0,0,0,2,2,0,58
120.991,0,0,0,2,2,0,46
121.041,0,0,0,2,2,0,34
121.09,0,0,0,2,2,0,49
121.14,0,0,0,2,2,0,58
121.19,0,0,0,2,2,0,58
121.241,0,0,0,2,2,0,64
121.29,0,0,0,2,2,0,58
121.341,0,0,0,2,2,0,61
121.391,0,0,0,2,2,0,55
121.441,0,0,0,2,2,0,49
121.491,0,0,0,2,2,0,58
121.541,0,0,0,2,2,0,49
121.591,0,0,0,2,2,0,46
121.641,0,0,0,2,2,0,55
121.691,0,0,0,2,2,0,49
121.741,0,0,0,2,2,0,52
121.791,0,0,0,2,2,0,67
121.84,0,0,0,2,2,0,46
121.891,0,0,0,2,2,0,58
121.941,0,0,0,2,2,0,40
121.99,0,0,0,2,2,0,58
122.041,0,0,0,2,2,0,46
122.09,0,0,0,2,2,0,70
122.14,0,0,0,2,2,0,52
122.191,0,0,0,2,2,0,49
122.241,0,0,0,2,2,0,70
122.291,0,0,0,2,2,0,46
122.341,0,0,0,2,2,0,52
122.39,0,0,0,2,2,0,46
122.441,0,0,0,2,2,0,58
122.49,0,0,0,2,2,0,46
122.541,0,0,0,2,2,0,55
122.591,0,0,0,2,2,0,52
122.641,0,0,0,2,2,0,67
122.69,0,0,0,2,2,0,40
122.741,0,0,0,2,2,0,55
122.791,0,0,0,2,2,0,55
122.841,0,0,0,2,2,0,58
122.891,0,0,0,2,2,0,52
122.941,0,0,0,2,2,0,58
122.991,0,0,0,2,2,0,64
123.04,0,0,0,2,2,0,58
123.091,0,0,0,2,2,0,67
123.14,0,0,0,2,2,0,61
123.19,0,0,0,2,2,0,58
123.241,0,0,0,2,2,0,52
123.29,0,0,0,2,2,0,67
123.341,0,0,0,2,2,0,49
123.391,0,0,0,2,2,0,46
123.441,0,0,0,2,2,0,46
123.49,0,0,0,2,2,0,58
123.541,0,0,0,2,2,0,43
123.59,0,0,0,2,2,0,52
123.641,0,0,0,2,2,0,46
123.69,0,0,0,2,2,0,58
123.741,0,0,0,2,2,0,49
123.791,0,0,0,2,2,0,49
123.84,0,0,0,2,2,0,52
123.891,0,0,0,1,0,0,52
123.941,0,0,0,1,0,0,52
123.99,0,0,0,1,0,0,52
124.041,0,0,0,1,0,0,43
124.09,0,0,0,1,0,0,49
124.14,0,0,0,1,0,0,49
124.191,0,0,0,1,0,0,58
124.24,0,0,0,1,0,0,58
124.29,0,0,0,1,0,0,52
124.34,0,0,0,1,0,0,58
124.391,0,0,0,1,0,0,52
124.441,0,0,0,1,0,0,49
124.49,0,0,0,1,0,0,52
124.541,0,0,0,1,0,0,52
124.591,0,0,0,1,0,0,46
124.641,0,0,0,1,0,0,46
124.69,0,0,0,1,0,0,52
124.741,0,0,0,1,0,0,46
124.791,0,0,0,1,0,0,49
124.841,0,0,0,1,0,0,46
124.89,0,0,0,1,0,0,49
124.94,0,0,0,1,0,0,49
124.99,0,0,0,1,0,0,58
125.04,0,0,0,1,0,0,55
125.091,0,0,0,1,0,0,58
125.141,0,0,0,1,0,0,34
125.191,0,0,0,1,0,0,52
125.24,0,0,0,1,0,0,49
125.291,0,0,0,1,0,0,49
125.341,0,0,0,1,0,0,55
125.392,0,0,0,1,0,0,52
125.441,0,0,0,1,0,0,49
125.491,0,0,0,1,0,0,58
125.541,0,0,0,1,0,0,49
125.591,0,0,0,1,0,0,49
125.641,0,0,0,1,0,0,58
125.691,0,0,0,1,0,0,49
125.74,0,0,0,1,0,0,46
125.791,0,0,0,1,0,0,58
125.841,0,0,0,1,0,0,43
125.89,0,0,0,1,0,0,79
125.94,0,0,0,1,0,0,43
125.99,0,0,0,1,0,0,58
126.04,0,0,0,1,0,0,49
126.09,0,0,0,1,0,0,58
126.142,0,0,0,1,0,0,37
126.19,0,0,0,1,0,0,46
126.24,0,0,0,1,0,0,52
126.29,0,0,0,1,0,0,46
126.341,0,0,0,1,0,0,58
126.39,0,0,0,1,0,0,52
126.441,0,0,0,1,0,0,46
126.49,0,0,0,1,0,0,58
126.54,0,0,0,1,0,0,58
126.591,0,0,0,1,0,0,55
126.642,0,0,0,1,0,0,49
126.691,0,0,0,1,0,0,49
126.741,0,0,0,1,0,0,58
126.791,0,0,0,1,0,0,58
126.841,0,0,0,1,0,0,52
126.891,0,0,0,1,0,0,43
126.943,0,0,0,1,0,0,49
126.991,0,0,0,1,0,0,61
127.041,0,0,0,1,0,0,49
127.09,0,0,0,1,0,0,55
127.141,0,0,0,1,0,0,52
127.19,0,0,0,1,0,0,58
127.24,0,0,0,1,0,0,58
127.29,0,0,0,1,0,0,58
127.341,0,0,0,1,0,0,34
127.391,0,0,0,1,0,0,58
127.44,0,0,0,1,0,0,58
127.491,0,0,0,1,0,0,55
127.541,0,0,0,1,0,0,46
127.591,0,0,0,1,0,0,49
127.64,0,0,0,1,0,0,58
127.69,0,0,0,1,0,0,52
127.741,0,0,0,1,0,0,49
127.791,0,0,0,1,0,0,46
127.84,0,0,0,1,0,0,58
127.891,0,0,0,1,0,0,58
127.94,0,0,0,1,0,0,58
127.991,0,0,0,1,0,0,58
128.04,0,0,0,1,0,0,55
128.091,0,0,0,1,0,0,55
128.141,0,0,0,1,0,0,67
128.191,0,0,0,1,0,0,49
128.24,0,0,0,1,0,0,49
128.291,0,0,0,1,0,0,58
128.34,0,0,0,1,0,0,46
128.39,0,0,0,1,0,0,49
128.441,0,0,0,1,0,0,49
128.491,0,0,0,1,0,0,55
128.54,0,0,0,1,0,0,58
128.59,0,0,0,1,0,0,49
128.64,0,0,0,1,0,0,58
128.69,0,0,0,1,0,0,58
128.741,0,0,0,1,0,0,55
128.79,0,0,0,1,0,0,46
128.841,0,0,0,1,0,0,46
128.89,0,0,0,1,0,0,49
128.941,0,0,0,1,0,0,46
128.991,0,0,0,1,0,0,46
129.04,0,0,0,1,0,0,55
129.09,0,0,0,1,0,0,49
129.141,0,0,0,1,0,0,67
129.19,0,0,0,1,0,0,46
129.241,0,0,0,1,0,0,58
129.29,0,0,0,1,0,0,52
129.34,0,0,0,1,0,0,58
129.39,0,0,0,1,0,0,46
129.441,0,0,0,1,0,0,46
129.49,0,0,0,1,0,0,58
129.541,0,0,0,1,0,0,46
129.591,0,0,0,1,0,0,43
129.64,0,0,0,1,0,0,46
129.69,0,0,0,1,0,0,46
129.74,0,0,0,1,0,0,46
129.79,0,0,0,1,0,0,61
129.841,0,0,0,1,0,0,58
129.89,0,0,0,1,0,0,49
129.94,0,0,0,1,0,0,58
129.99,0,0,0,1,0,0,52
130.041,0,0,0,1,0,0,49
130.09,0,0,0,1,0,0,49
130.141,0,0,0,1,0,0,58
130.19,0,0,0,1,0,0,61
130.241,0,0,0,1,0,0,49
130.29,0,0,0,1,0,0,58
130.342,0,0,0,1,0,0,49
130.392,0,0,0,1,0,0,49
130.441,0,0,0,1,0,0,46
130.49,0,0,0,1,0,0,58
130.54,0,0,0,1,0,0,43
130.591,0,0,0,1,0,0,43
130.64,0,0,0,1,0,0,55
130.691,0,0,0,1,0,0,52
130.74,0,0,0,1,0,0,52
130.79,0,0,0,1,0,0,58
130.84,0,0,0,1,0,0,55
130.89,0,0,0,1,0,0,70
130.941,0,0,0,1,0,0,46
130.99,0,0,0,1,0,0,46
131.041,0,0,0,1,0,0,49
131.091,0,0,0,1,0,0,58
131.14,0,0,0,1,0,0,58
131.191,0,0,0,1,0,0,49
131.24,0,0,0,1,0,0,58
131.29,0,0,0,1,0,0,55
131.34,0,0,0,1,0,0,49
131.39,0,0,0,1,0,0,49
131.441,0,0,0,1,0,0,49
131.49,0,0,0,1,0,0,58
131.54,0,0,0,1,0,0,58
131.59,0,0,0,1,0,0,58
131.64,0,0,0,1,0,0,43
131.69,0,0,0,1,0,0,58
131.741,0,0,0,1,0,0,55
131.79,0,0,0,1,0,0,58
131.84,0,0,0,1,0,0,58
131.89,0,0,0,1,0,0,49
131.941,0,0,0,1,0,0,49
131.99,0,0,0,1,0,0,49
132.04,0,0,0,1,0,0,58
132.09,0,0,0,1,0,0,46
132.141,0,0,0,1,0,0,58
132.19,0,0,0,1,0,0,49
132.24,0,0,0,1,0,0,46
132.291,0,0,0,1,0,0,49
132.34,0,0,0,1,0,0,49
132.391,0,0,0,1,0,0,49
132.441,0,0,0,1,0,0,58
132.49,0,0,0,1,0,0,58
132.541,0,0,0,1,0,0,49
132.59,0,0,0,1,0,0,61
132.64,0,0,0,1,0,0,46
132.691,0,0,0,1,0,0,49
132.74,0,0,0,1,0,0,49
132.79,0,0,0,1,0,0,58
132.84,0,0,0,1,0,0,46
132.89,0,0,0,1,0,0,49
132.94,0,0,0,1,0,0,58
132.99,0,0,0,1,0,0,46
133.041,0,0,0,1,0,0,46
133.091,0,0,0,1,0,0,43
133.14,0,0,0,1,0,0,46
133.19,0,0,0,1,0,0,58
133.24,0,0,0,1,0,0,46
133.291,0,0,0,1,0,0,55
133.34,0,0,0,1,0,0,58
133.39,0,0,0,1,0,0,49
133.44,0,0,0,1,0,0,49
133.49,0,0,0,1,0,0,58
133.541,0,0,0,1,0,0,52
133.59,0,0,0,1,0,0,49
133.64,0,0,0,1,0,0,46
133.691,0,0,0,1,0,0,58
133.74,0,0,0,1,0,0,49
133.791,0,0,0,1,0,0,55
133.84,0,0,0,1,0,0,58
133.89,0,0,0,1,0,0,46
133.94,0,0,0,1,0,0,49
133.99,0,0,0,1,0,0,49
134.04,0,0,0,1,0,0,58
134.09,0,0,0,1,0,0,55
134.14,0,0,0,1,0,0,46
134.19,0,0,0,1,0,0,49
134.24,0,0,0,1,0,0,58
134.291,0,0,0,1,0,0,46
134.34,0,0,0,1,0,0,52
134.39,0,0,0,1,0,0,55
134.442,0,0,0,1,0,0,55
134.49,0,0,0,1,0,0,58
134.54,0,0,0,1,0,0,58
134.59,0,0,0,1,0,0,58
134.64,0,0,0,1,0,0,49
134.69,0,0,0,1,0,0,49
134.74,0,0,0,1,0,0,49
134.79,0,0,0,1,0,0,52
134.84,0,0,0,1,0,0,55
134.89,0,0,0,1,0,0,58
134.94,0,0,0,1,0,0,55
134.99,0,0,0,1,0,0,58
135.04,0,0,0,1,0,0,58
135.09,0,0,0,1,0,0,52
135.141,0,0,0,1,0,0,46
135.19,0,0,0,1,0,0,64
135.241,0,0,0,1,0,0,58
135.29,0,0,0,1,0,0,43
135.34,0,0,0,1,0,0,49
135.39,0,0,0,1,0,0,52
135.44,0,0,0,1,0,0,52
135.49,0,0,0,1,0,0,52
135.54,0,0,0,1,0,0,52
135.59,0,0,0,1,0,0,55
135.641,0,0,0,1,0,0,46
135.691,0,0,0,1,0,0,58
135.741,0,0,0,1,0,0,52
135.791,0,0,0,1,0,0,58
135.841,0,0,0,1,0,0,49
135.89,0,0,0,1,0,0,46
135.94,0,0,0,1,0,0,55
135.991,0,0,0,1,0,0,55
136.04,0,0,0,1,0,0,52
136.09,0,0,0,1,0,0,58
136.141,0,0,0,1,0,0,49
136.191,0,0,0,1,0,0,55
136.241,0,0,0,1,0,0,43
136.29,0,0,0,1,0,0,67
136.34,0,0,0,1,0,0,49
136.39,0,0,0,1,0,0,46
136.44,0,0,0,1,0,0,58
136.49,0,0,0,1,0,0,52
136.54,0,0,0,1,0,0,58
136.59,0,0,0,1,0,0,58
136.641,0,0,0,1,0,0,58
136.69,0,0,0,1,0,0,49
136.74,0,0,0,1,0,0,49
136.79,0,0,0,1,0,0,52
136.84,0,0,0,1,0,0,67
136.89,0,0,0,1,0,0,58
136.94,0,0,0,1,0,0,58
136.991,0,0,0,1,0,0,46
137.04,0,0,0,1,0,0,49
137.089,0,0,0,1,0,0,52
137.14,0,0,0,1,0,0,49
137.19,0,0,0,1,0,0,49
137.241,0,0,0,1,0,0,49
137.29,0,0,0,1,0,0,49
137.34,0,0,0,1,0,0,58
137.39,0,0,0,1,0,0,49
137.441,0,0,0,1,0,0,55
137.49,0,0,0,1,0,0,46
137.54,0,0,0,1,0,0,58
137.591,0,0,0,1,0,0,52
137.641,0,0,0,1,0,0,70
137.69,0,0,0,1,0,0,49
137.74,0,0,0,1,0,0,49
137.79,0,0,0,1,0,0,49
137.841,0,0,0,1,0,0,46
137.89,0,0,0,1,0,0,58
137.94,0,0,0,1,0,0,55
137.99,0,0,0,1,0,0,58
138.04,0,0,0,1,0,0,61
138.09,0,0,0,1,0,0,49
138.14,0,0,0,1,0,0,52
138.19,0,0,0,1,0,0,46
138.24,0,0,0,1,0,0,46
138.29,0,0,0,1,0,0,49
138.341,0,0,0,1,0,0,49
138.39,0,0,0,1,0,0,49
138.441,0,0,0,1,0,0,58
138.49,0,0,0,1,0,0,58
138.54,0,0,0,1,0,0,55
138.59,0,0,0,1,0,0,49
138.64,0,0,0,1,0,0,49
138.69,0,0,0,1,0,0,58
138.741,0,0,0,1,0,0,49
138.79,0,0,0,1,0,0,58
138.84,0,0,0,1,0,0,58
138.89,0,0,0,1,0,0,55
138.94,0,0,0,1,0,0,40
138.99,0,0,0,1,0,0,46
139.04,0,0,0,1,0,0,58
139.09,0,0,0,1,0,0,49
139.141,0,0,0,1,0,0,49
139.19,0,0,0,1,0,0,49
139.24,0,0,0,1,0,0,49
139.29,0,0,0,1,0,0,49
139.34,0,0,0,1,0,0,49
139.39,0,0,0,1,0,0,52
139.44,0,0,0,1,0,0,58
139.49,0,0,0,1,0,0,55
139.54,0,0,0,1,0,0,58
139.59,0,0,0,1,0,0,64
139.64,0,0,0,1,0,0,58
139.69,0,0,0,1,0,0,61
139.74,0,0,0,1,0,0,55
139.79,0,0,0,1,0,0,58
139.84,0,0,0,1,0,0,52
139.89,0,0,0,1,0,0,58
139.94,0,0,0,1,0,0,49
139.99,0,0,0,1,0,0,58
140.04,0,0,0,1,0,0,58
140.09,0,0,0,1,0,0,49
140.14,0,0,0,1,0,0,46
140.191,0,0,0,1,0,0,49
140.24,0,0,0,1,0,0,49
140.29,0,0,0,1,0,0,46
140.34,0,0,0,1,0,0,49
140.39,0,0,0,1,0,0,58
140.44,0,0,0,1,0,0,58
140.49,0,0,0,1,0,0,46
140.54,0,0,0,1,0,0,55
140.59,0,0,0,1,0,0,46
140.64,0,0,0,1,0,0,52
140.69,0,0,0,1,0,0,49
140.74,0,0,0,1,0,0,58
140.791,0,0,0,1,0,0,55
140.84,0,0,0,1,0,0,49
140.89,0,0,0,2,0,0,58
140.94,0,0,0,2,2,0,52
140.99,0,0,0,2,2,0,49
141.04,0,0,0,2,2,0,43
141.089,0,0,0,2,2,0,55
141.14,0,0,0,2,2,0,55
141.19,0,0,0,2,2,0,55
141.24,0,0,0,2,2,0,58
141.29,0,0,0,2,2,0,40
141.34,0,0,0,2,2,0,58
141.39,0,0,0,2,2,0,58
141.441,0,0,0,2,2,0,46
141.49,0,0,0,2,2,0,49
141.54,0,0,0,2,2,0,64
141.59,0,0,0,2,2,0,52
141.64,0,0,0,2,2,0,49
141.691,0,0,0,2,2,0,40
141.74,0,0,0,2,2,0,67
141.79,0,0,0,2,2,0,49
141.84,0,0,0,2,2,0,46
141.89,0,0,0,2,2,0,46
141.94,0,0,0,2,2,0,43
141.99,0,0,0,2,2,0,49
142.041,0,0,0,2,2,0,58
142.09,0,0,0,2,2,0,55
142.14,0,0,0,2,2,0,52
142.19,0,0,0,2,2,0,58
142.241,0,0,0,2,2,0,61
142.29,0,0,0,2,2,0,70
142.34,0,0,0,2,2,0,55
142.39,0,0,0,2,2,0,58
142.44,0,0,0,2,2,0,49
142.49,0,0,0,2,2,0,49
142.54,0,0,0,2,2,0,49
142.59,0,0,0,2,2,0,49
142.64,0,0,0,2,2,0,49
142.69,0,0,0,2,2,0,58
142.74,0,0,0,2,2,0,58
142.79,0,0,0,2,2,0,76
142.84,0,0,0,2,2,0,49
142.89,0,0,0,2,2,0,67
142.94,0,0,0,2,2,0,55
142.99,0,0,0,2,2,0,55
143.041,0,0,0,2,2,0,49
143.09,0,0,0,2,2,0,52
143.14,0,0,0,2,2,0,58
143.19,0,0,0,2,2,0,55
143.24,0,0,0,2,2,0,58
143.29,0,0,0,2,2,0,46
143.34,0,0,0,2,2,0,58
143.39,0,0,0,2,2,0,49
143.443,0,0,0,2,2,0,37
143.49,0,0,0,2,2,0,70
143.54,0,0,0,2,2,0,58
143.59,0,0,0,2,2,0,55
143.64,0,0,0,2,2,0,55
143.69,0,0,0,2,2,0,58
143.74,0,0,0,2,2,0,58
143.79,0,0,0,2,2,0,52
143.84,0,0,0,2,2,0,73
143.89,0,0,0,2,2,0,52
143.94,0,0,0,2,2,0,58
143.991,0,0,0,2,2,0,37
144.04,0,0,0,2,2,0,49
144.09,0,0,0,2,2,0,55
144.141,0,0,0,2,2,0,58
144.19,0,0,0,2,2,0,58
144.24,0,0,0,2,2,0,64
144.29,0,0,0,2,2,0,55
144.34,0,0,0,2,2,0,58
144.39,0,0,0,2,2,0,43
144.44,0,0,0,2,2,0,55
144.49,0,0,0,2,2,0,55
144.54,0,0,0,2,2,0,49
144.589,0,0,0,2,2,0,40
144.64,0,0,0,2,2,0,46
144.69,0,0,0,2,2,0,49
144.74,0,0,0,2,2,0,55
144.79,0,0,0,2,2,0,70
144.84,0,0,0,2,2,0,46
144.89,0,0,0,2,2,0,70
144.94,0,0,0,2,2,0,55
144.99,0,0,0,2,2,0,58
145.04,0,0,0,2,2,0,55
145.09,0,0,0,2,2,0,52
145.14,0,0,0,2,2,0,49
145.19,0,0,0,2,2,0,70
145.241,0,0,0,2,2,0,58
145.291,0,0,0,2,2,0,76
145.34,0,0,0,2,2,0,49
145.39,0,0,0,2,2,0,49
145.44,0,0,0,2,2,0,46
145.49,0,0,0,2,2,0,52
145.54,0,0,0,2,2,0,49
145.591,0,0,0,2,2,0,55
145.64,0,0,0,2,2,0,49
145.69,0,0,0,2,2,0,55
145.74,0,0,0,2,2,0,49
145.79,0,0,0,2,2,0,52
145.84,0,0,0,2,2,0,52
145.889,0,0,0,2,2,0,58
145.941,0,0,0,2,2,0,55
145.99,0,0,0,2,2,0,52
146.041,0,0,0,2,2,0,58
146.09,0,0,0,2,2,0,64
146.14,0,0,0,2,2,0,64
146.19,0,0,0,2,2,0,52
146.241,0,0,0,2,2,0,46
146.29,0,0,0,2,2,0,55
146.34,0,0,0,2,2,0,49
146.39,0,0,0,2,2,0,49
146.441,0,0,0,2,2,0,58
146.491,0,0,0,2,2,0,49
146.541,0,0,0,2,2,0,55
146.59,0,0,0,2,2,0,43
146.64,0,0,0,2,2,0,49
146.69,0,0,0,2,2,0,55
146.74,0,0,0,2,2,0,55
146.793,0,0,0,2,2,0,49
146.84,0,0,0,2,2,0,61
146.89,0,0,0,2,2,0,58
146.94,0,0,0,2,2,0,55
146.99,0,0,0,2,2,0,58
147.04,0,0,0,2,2,0,52
147.09,0,0,0,2,2,0,61
147.14,0,0,0,2,2,0,58
147.19,0,0,0,2,2,0,61
147.24,0,0,0,2,2,0,52
147.289,0,0,0,2,2,0,49
147.34,0,0,0,2,2,0,52
147.39,0,0,0,2,2,0,52
147.44,0,0,0,2,2,0,49
147.49,0,0,0,2,2,0,46
147.54,0,0,0,2,2,0,52
147.59,0,0,0,2,2,0,55
147.64,0,0,0,2,2,0,52
147.69,0,0,0,2,2,0,40
147.74,0,0,0,2,2,0,58
147.79,0,0,0,2,2,0,67
147.84,0,0,0,2,2,0,49
147.89,0,0,0,2,2,0,43
147.94,0,0,0,2,2,0,58
147.99,0,0,0,2,2,0,55
148.04,0,0,0,2,2,0,46
148.09,0,0,0,2,2,0,58
148.14,0,0,0,2,2,0,46
148.19,0,0,0,2,2,0,49
148.243,0,0,0,2,2,0,58
148.29,0,0,0,2,2,0,64
148.34,0,0,0,2,2,0,49
148.39,0,0,0,2,2,0,40
148.44,0,0,0,2,2,0,58
148.49,0,0,0,2,2,0,58
148.54,0,0,0,2,2,0,43
148.59,0,0,0,2,2,0,58
148.64,0,0,0,2,2,0,58
148.69,0,0,0,2,2,0,46
148.741,0,0,0,2,2,0,43
148.79,0,0,0,2,2,0,55
148.84,0,0,0,2,2,0,49
148.889,0,0,0,2,2,0,52
148.941,0,0,0,2,2,0,46
148.99,0,0,0,2,2,0,49
149.04,0,0,0,2,2,0,58
149.09,0,0,0,2,2,0,52
